36081046800,318
36047021300,8
36085014604,1138
36059410400,5
36061008601,5
36081048500,42
36081086400,2
36061008300,35
36081080900,2
36061005502,90
36061021900,7
36047007500,11
36047026400,19
36081104700,1
36081030903,61
36047050600,21
36047152200,92
36047000501,59
36047000900,14
36047004500,11
36047084000,1
36081047000,247
36047053400,12
36047079802,2
36047006700,4
36047006300,10
36047007100,4
36047005601,3
36047032800,25
36047004600,13
36047006600,34
36081122701,150
36081122702,29
36047036200,253
36047013400,21
36047030000,32
36047027800,1
36047019000,1
36047027600,1
36047017800,3
36047015200,3
36047016400,2
36047043200,1
36047043600,8
36047044800,18
36047046202,2
36047024200,16
36047090800,14
36047022000,2
36047009800,1
36047009600,1
36047022600,2
36047049600,12
36047076800,16
36047075000,1
36047041500,83
36047039700,160
36047095800,1
36047039500,34
36047022700,77
36047012801,1
36047083600,1
36047082800,1
36047085600,1
36047081400,1
36047086000,1
36047050803,3
36047089000,2
36061002800,149
36047027700,2
36047025100,10
36047031701,12
36047027900,12
36047028100,25
36047028300,37
36047028700,47
36047024100,66
36047042700,8
36047042900,10
36047044500,122
36081053900,273
36081053500,1
36081069300,8
36081069701,13
36081076902,30
36081028900,1
36081065703,1
36081023800,62
36081057700,1
36047016300,4
36081000200,1
36081002800,1
36061018200,4
36061014601,10
36061016700,13
36061019200,1
36061021500,2
36061023100,11
36061020901,2
36061026900,16
36005018101,1
36005017702,1
36005027900,2
36005048400,1
36081005900,37
36047008500,8
36047047700,4
36081051700,7
36081044302,4
36081047300,4
36081015700,8
36081005700,19
36081014700,9
36081007100,7
36081007500,7
36005046000,1
36005022200,1
36081011200,1
36081015802,296
36081015801,393
36081084000,1
36081019600,221
36081043200,194
36081024000,40
36081054800,198
36081056400,120
36081145101,1
36081117100,3
36081120500,2
36081086500,9
36081085300,2
36081027300,5
36081036300,1
36047059200,75
36047063200,31
36081045500,21
36059411600,8
36081047200,335
36047046400,2
36061009000,20
36061031704,8
36061020101,5
36061006000,21
36061002400,20
36061010400,4
36061014900,22
36061011500,17
36061013500,22
36061006100,149
36061011700,4
36047062000,122
36061018700,31
36061018300,19
36047035601,3
36081071100,29
36047042000,12
36047035602,11
36047059401,145
36085002900,15
36085004000,1101
36047052500,8
36085031901,246
36085031902,532
36085032300,227
36047051200,62
36047050804,48
36085003900,98
36085027704,442
36047028800,33
36047029000,18
36047019500,16
36061003800,428
36047050801,5
36047000700,42
36047000301,64
36047022900,28
36047018300,27
36047051002,41
36047050400,16
36061015300,35
36047042600,27
36047020700,34
36047049400,2
36085029102,704
36047000502,41
36047021500,37
36047015500,7
36085003300,112
36047040800,40
36047021900,6
36085001100,519
36085000300,43
36047051001,8
36047051400,4
36061004000,295
36047012700,14
36047041200,22
36047052000,65
36047052600,10
36047049000,12
36085001800,42
36047012100,18
36047042400,10
36081007300,35
36085000900,344
36081008300,3
36085002002,422
36085008100,69
36085007700,186
36085007500,8
36085009700,27
36085005900,2
36047004900,12
36085013301,8
36085013302,2
36085021300,28
36085020700,128
36085027302,559
36085024401,1481
36085019800,1714
36085015100,3
36081064600,194
36081068200,84
36081035800,220
36085030301,826
36085029104,1331
36047107800,8
36085027301,1070
36085027706,486
36085027705,548
36047121400,11
36047122000,5
36085018902,444
36081001200,1
36085017300,7
36085004700,23
36047119200,14
36085002001,271
36047116600,8
36085005000,417
36085007400,289
36081064102,1
36081063900,2
36081013400,12
36081014000,1
36085009601,12
36081014400,4
36081014201,18
36081014202,59
36081058000,161
36085009602,2
36061003602,111
36061004300,19
36081048200,168
36061005900,103
36061004900,19
36061004500,2
36061004100,20
36081046400,159
36081045400,304
36081071304,6
36081072100,2
36081068700,9
36047024700,65
36047027500,92
36047026700,53
36047029500,309
36047057800,14
36047045600,9
36047014500,25
36047014300,26
36081045600,135
36047079602,20
36047079601,5
36061003200,278
36061007000,38
36061005800,5
36061009100,11
36047004700,7
36047001100,3
36047003700,8
36061007100,232
36047012902,6
36047013100,9
36047012901,20
36047004100,21
36047016500,6
36047005300,40
36047016900,19
36047014900,28
36081046000,148
36081025400,371
36081019800,200
36047117000,1
36047030700,71
36047024500,71
36047024900,51
36047020100,56
36047019900,71
36047017900,86
36047013500,3
36047014100,13
36047048400,3
36085012806,248
36085012805,366
36081045200,58
36085013203,36
36081044602,79
36081045000,123
36081023600,94
36081023000,101
36081023200,117
36081022002,110
36085014606,1205
36081126500,73
36081077905,43
36085014605,873
36085014608,347
36085015602,1127
36085015603,769
36081124100,338
36081124700,308
36081077904,362
36081125700,46
36081077908,54
36081077907,42
36047033600,10
36085017011,838
36081134700,110
36081133300,566
36047003400,1
36047005400,3
36047033000,29
36047005202,6
36047034200,23
36047005201,21
36047034000,10
36047006200,6
36047032600,58
36047004400,23
36047003600,9
36047003000,1
36047014200,6
36047036001,32
36047036002,50
36047061003,172
36081136700,22
36047061004,112
36047061002,32
36047061200,74
36047012600,8
36081137700,330
36081138502,8
36047013000,2
36047062200,33
36047014000,2
36081129103,179
36081048400,328
36047037000,303
36081049600,49
36081044400,145
36081050000,34
36081079701,2
36081028100,1
36061003001,51
36047037402,221
36047037401,237
36047039000,45
36081033900,1
36061006600,49
36047038800,163
36081059600,128
36081059000,181
36047030800,21
36047039800,133
36047039600,87
36081054200,521
36047038200,31
36081050202,196
36081050600,171
36081050800,204
36047030600,14
36047031400,12
36081051000,223
36047030400,12
36047030200,4
36047040600,80
36047040400,14
36061016200,17
36061018000,47
36047029800,3
36047042800,35
36047029600,24
36047029200,15
36047040000,65
36047039400,52
36047028400,10
36047028600,30
36047028200,9
36047026600,1
36047025800,18
36047026000,3
36047018200,4
36047021000,1
36047041000,5
36047041402,29
36047041401,2
36047042200,30
36047043800,12
36047044000,16
36047044400,12
36047044600,9
36047025400,23
36047046201,3
36047048000,6
36047047600,1
36047024800,27
36047024400,18
36047023600,1
36047021200,8
36047092400,1
36047047800,1
36047091200,33
36047091000,26
36047011400,7
36047011600,2
36047009400,1
36047011200,1
36047010000,1
36047010200,3
36047012200,3
36047007800,1
36047011000,4
36047048800,1
36047050000,5
36047050202,73
36047008800,4
36047016700,8
36061004800,226
36061007300,93
36061003700,16
36061003900,18
36047041800,26
36047041600,43
36047055600,27
36047058600,31
36047058000,14
36047057600,11
36047056000,25
36047055000,38
36047055200,15
36047059600,17
36047057200,34
36047056600,4
36047056800,9
36047054600,121
36047054400,3
36047053800,35
36047044200,20
36047045400,1
36047045200,4
36047075800,6
36047076000,16
36047076200,33
36047053000,13
36047076400,23
36047053200,11
36047046000,13
36047077000,1
36047051602,4
36047076600,10
36061003300,15
36047043500,6
36047041300,12
36047043700,31
36047066000,6
36047039900,91
36047040900,8
36047041100,27
36047040300,50
36047099800,211
36047100400,20
36047102600,170
36047041700,30
36047043300,1
36047041900,4
36047042100,2
36047039300,20
36047038700,41
36047038500,215
36047038100,373
36047024300,29
36047069601,1
36047070000,1
36047078400,1
36047078800,2
36047083000,1
36047082600,1
36047079000,7
36047079200,3
36047082000,8
36047082200,7
36047081800,2
36047087600,6
36047081000,37
36047080600,19
36047080400,20
36047080200,55
36047080000,20
36047079801,2
36047117202,1
36047114600,2
36047034900,3
36047035500,3
36047033700,2
36047033500,14
36047033100,2
36047031900,13
36047032500,3
36047036300,56
36047036100,25
36047036502,25
36061002602,177
36061002601,94
36061002202,83
36061001402,10
36061001200,11
36047029300,23
36047031702,7
36047028900,16
36047029100,13
36047026500,7
36047033900,6
36047026300,20
36047026100,47
36047031300,45
36047025901,6
36047025700,4
36047028502,7
36047031100,35
36047038900,17
36047023100,60
36047019700,49
36047023500,25
36047034700,31
36047019300,20
36047123700,13
36047035900,41
36047029900,64
36047018501,15
36047030300,28
36047021100,25
36047036501,6
36047030900,2
36047002901,3
36047030100,50
36047003100,15
36047036700,72
36047001300,15
36047002300,2
36047037900,152
36047037100,49
36047036900,1
36047043100,22
36047042500,23
36047044300,158
36081054900,19
36081055100,29
36047015300,6
36081054700,31
36047044100,12
36081054500,258
36047015900,79
36081059100,378
36081059500,64
36081059300,26
36081058700,4
36081058500,2
36047022100,29
36061007700,79
36081070900,2
36081072300,1
36081071306,26
36081071305,37
36081076901,32
36081077300,10
36081073700,9
36081075701,4
36081075702,38
36081073900,29
36081071303,19
36061031703,5
36081074100,4
36081074500,7
36081071701,2
36081043702,15
36081026901,2
36081027500,6
36081065702,24
36081060701,5
36081044301,4
36047016100,17
36061014500,26
36061002201,36
36061013200,79
36061008900,4
36061009900,24
36061009300,8
36061009700,9
36061006400,52
36061006800,21
36061011201,4
36061013900,42
36061010300,9
36061012700,33
36061011401,2
36061011202,5
36061007800,26
36061008200,6
36061010800,16
36061010601,15
36061008603,8
36061009800,24
36061008800,16
36061019000,3
36061010000,3
36061013100,12
36061012200,25
36061011600,41
36061012400,84
36061012600,100
36061012800,67
36061013000,49
36061014200,22
36061014000,12
36061013600,138
36061014401,5
36061014402,2
36061015200,5
36061014602,20
36061015400,16
36061014802,5
36061015801,3
36061015601,21
36061015802,4
36061015001,4
36061015002,1
36061016001,4
36061016002,7
36061016800,10
36061014700,9
36061015100,28
36061015700,32
36061016300,15
36061016500,42
36061016900,25
36061017300,7
36061017700,9
36061018100,13
36061018500,11
36061017100,13
36061017500,14
36061017900,13
36061018900,25
36061019100,78
36061019500,32
36061019300,7
36061017000,7
36061017200,5
36061021600,3
36061019702,2
36061019701,7
36061019900,37
36061018800,27
36061017800,81
36061019600,6
36061021400,7
36061023000,2
36061023700,3
36061023300,6
36061021100,12
36061020701,4
36061022302,13
36047056300,27
36061020500,10
36061024302,5
36061025300,23
36061023900,29
36061024301,79
36061024500,54
36061024100,7
36061024700,9
36061025500,11
36061025100,27
36061024900,3
36061026100,51
36061026300,1
36061022301,15
36061027100,15
36061027300,52
36061027500,19
36061028300,22
36061027900,17
36061028100,18
36061029900,2
36061029100,44
36061029700,8
36061029500,18
36061030300,8
36005002500,5
36005005100,9
36005006500,14
36005007500,1
36005005902,2
36005006100,5
36005006900,1
36005014701,8
36005036100,3
36005038900,1
36005039902,3
36005037900,2
36005022701,5
36005039901,17
36005040502,6
36005040302,8
36005040900,7
36005042902,1
36005029302,1
36005034500,1
36005032300,4
36005030701,4
36005045102,37
36061002700,1
36061002500,12
36061000600,25
36061000201,5
36061000202,32
36061001401,4
36061001002,23
36061002000,16
36047052900,4
36047053900,2
36047054700,5
36047054500,8
36047052700,14
36047049100,8
36047049300,61
36047050500,5
36047051100,10
36047048900,3
36047050300,10
36047051300,7
36047051700,12
36047048100,2
36047044900,4
36047051500,9
36047056100,7
36047057900,10
36081067900,9
36081050700,4
36081049302,1
36081020500,1
36081024500,6
36081018501,1
36081018502,29
36081018900,2
36081017900,6
36081025301,28
36081018102,15
36081025700,1
36081015900,100
36081016100,67
36081016300,17
36081047100,3
36081048100,1
36081026700,4
36081015100,12
36081015300,23
36081014500,8
36081014100,5
36081014900,31
36081006100,188
36081006502,26
36081006900,2
36081005300,10
36081004500,2
36081004700,1
36081005100,4
36081003300,10
36081005500,6
36081008100,5
36081008700,21
36081009100,3
36081011700,2
36081010100,3
36081010300,11
36081010500,9
36081037300,2
36005032600,1
36005004200,3
36005002000,4
36005002800,2
36005014400,5
36005029600,1
36081015600,154
36081015400,107
36081014800,110
36081015000,152
36081010800,19
36081009800,15
36081012000,70
36081009400,19
36081011000,1
36081009600,171
36081010000,215
36081010400,289
36081016600,170
36081016800,203
36081017600,156
36081017400,162
36081017800,88
36081017000,247
36081016400,329
36081018000,53
36081015200,211
36081012400,88
36081012800,2
36081013000,6
36081013200,7
36081077500,8
36081019400,277
36081019200,218
36081018800,102
36081018600,225
36081019000,285
36081018402,221
36081026200,132
36081027000,121
36081027400,195
36081028800,577
36081018401,146
36081018200,248
36081079000,39
36081079200,72
36081078800,213
36081020200,161
36081020400,127
36081026000,122
36081020600,52
36081026400,201
36081025800,176
36081026600,158
36081028000,195
36081027600,130
36081027800,63
36081028200,173
36081028400,338
36081061800,199
36081033000,86
36081032800,47
36081060800,146
36081036600,65
36081037600,679
36081053401,245
36081053000,383
36081039400,235
36081033401,140
36081036800,214
36081042600,6
36081052800,181
36081039800,111
36081052600,151
36081052200,243
36081051600,222
36081053200,123
36081052000,180
36081052400,282
36081040000,165
36081040200,208
36081050201,202
36081050400,220
36081040400,776
36081043400,194
36081042400,393
36081041400,424
36081044000,384
36081044601,19
36081021600,4
36081013600,3
36081013800,6
36081077906,35
36081056600,162
36081055200,179
36081056000,90
36081055400,121
36081130100,3
36081109900,4
36081141700,90
36081120700,47
36081120300,3
36081083700,69
36081121100,2
36081118700,1
36081086300,1
36081116100,39
36081080301,39
36081079702,1
36081099704,16
36081099703,1
36081040100,1
36005030200,1
36005021800,1
36081043701,1
36061023802,5
36061023801,7
36081093401,5
36047062800,17
36047062600,168
36047059800,378
36047059000,102
36005005300,3
36047007000,1
36081011300,1
36047053700,1
36047032100,4
36061019400,1
36085001700,2
36005006700,1
36081109700,1
36081094201,1
36081103202,11
36081103201,3
36047116000,1
36047027000,2
36061023501,1
36047024600,2
36047049900,2
36081032000,1
36047059100,1
36047058900,1
36047119600,2
36047058400,3
36081101001,36
36047015000,7
36047045800,8
36081012301,1
36005030900,3
36047119400,2
36081027700,1
36047150200,8
36047080800,11
36081055500,1
36081074700,2
36061025700,2
36081024300,237
36081113900,2
36081085700,2
36081039900,2
36081101002,35
36061021000,3
36061024200,4
36005014702,4
36061017401,2
36061031100,2
36081033402,1
36047061600,236
36005024900,21
36005035100,13
36061005501,9
36081138501,5
36061021703,5
36061020300,27
36081024600,2
36085018100,2
36085006700,3
36081155102,48
36047064200,1
36047074600,1
36081109300,12
36047028501,1
36047035700,1
36061019800,3
36061021200,1
36005006300,1
36005014900,1
36005019700,1
36005008500,1
36005037504,1
36005023100,1
36005022703,1
36005025100,1
36005042100,3
36005042000,1
36081047500,1
36005020400,1
36081086100,2
36061024000,4
36081099801,1
36085030302,1090
36081047600,74
36085017010,2398
36085017007,1494
36085017008,821
36085022800,18
36085020801,2175
36085024402,1192
36085014700,19
36085027900,132
36085020803,1438
36085020804,1482
36085017600,1394
36085025100,341
36081065000,259
36085018901,3
36085017700,134
36081004002,3
36081059200,217
36081059400,188
36081060000,150
36081053800,152
36081129102,99
36081150701,2
36081127700,617
36085013201,52
36085017009,1198
36085013800,850
36085017012,1059
36081133900,205
36047005000,17
36081161700,3
36081061000,168
36081061200,208
36081060600,158
36081061400,226
36081049200,55
36047021600,9
36047078600,3
36047070201,1608
36081056200,30
36081114100,1
36047082400,7
36047114202,12
36005044902,6
36081011800,4
36081003800,19
36081003200,22
36081004001,27
36081003600,6
36081012601,33
36081084601,11
36081008600,1
36081061602,88
36081061601,338
36081062000,211
36081062400,22
36081063000,102
36081062600,368
36081035200,26
36081051800,117
36081053601,124
36081055800,223
36081055600,292
36081129104,1
36081117500,13
36081119500,2
36081115100,3
36081098100,34
36081098700,8
36061009400,4
36047009000,12
36081019900,1
36061011300,6
36081008500,5
36081051500,1
36081035700,1
36081084602,1
36081005800,1
36081003100,1
36005018900,1
36047111600,1
36081096400,175
36085012100,1
36047073000,13
36047067800,82
36081065600,2
36081152901,525
36081148300,3
36047054800,1
36047069200,100
36047101600,1
36047068600,3
36047069800,23
36047070600,5
36047083200,65
36047083400,11
36047034500,1
36047054300,3
36081063500,1
36081031700,1
36005027401,1
36005026601,2
36081112900,1
36081150702,6
36059300800,6
36047040500,4
36081008800,18
36081092800,5
36081062300,1
36059302600,4
36081157903,5
36059411100,11
36085013400,1
36059302700,1
36081107201,2
36081152902,1
36005033500,3
36005019300,1
36119002600,1
36119005500,1
36047016600,1
36081090700,1
36061008602,2
36081010701,6
36047025200,2
36005004300,1
36005015200,2
36081003700,1
