edge,geodesic_distance_km,gh_distance_km,distance_diff_km,distance_pct_change,geodesic_time_min,gh_time_min,time_diff_min,time_pct_change
36085000600->36047005602,2.672979371319554,2.672979371319554,0.0,0.0,0,0,0,0
36085000600->36047005601,2.6422846452622966,2.6422846452622966,0.0,0.0,0,0,0,0
36085000600->36047004600,2.894392139768348,2.894392139768348,0.0,0.0,0,0,0,0
36085000600->36085002900,1.5127866714187221,1.5127866714187221,0.0,0.0,0,0,0,0
36085000600->36085004000,1.2814968104474456,1.2814968104474456,0.0,0.0,0,0,0,0
36085000600->36085003900,2.3057792797871266,2.3057792797871266,0.0,0.0,0,0,0,0
36085000600->36085003300,2.299237975740717,2.299237975740717,0.0,0.0,0,0,0,0
36085000600->36085001100,2.899499974930568,2.899499974930568,0.0,0.0,0,0,0,0
36085000600->36085000300,2.7945608720688933,2.7945608720688933,0.0,0.0,0,0,0,0
36085000600->36085001800,1.804915377839045,1.804915377839045,0.0,0.0,0,0,0,0
36085000600->36085002002,1.5798258479064236,1.5798258479064236,0.0,0.0,0,0,0,0
36085000600->36085007500,2.6566532912473586,2.6566532912473586,0.0,0.0,0,0,0,0
36085000600->36085005900,2.8642660752242386,2.8642660752242386,0.0,0.0,0,0,0,0
36085000600->36085004700,2.3166564341070046,2.3166564341070046,0.0,0.0,0,0,0,0
36085000600->36085002001,1.1162526139215696,1.1162526139215696,0.0,0.0,0,0,0,0
36085000600->36085005000,2.399923280198585,2.399923280198585,0.0,0.0,0,0,0,0
36085000600->36085007400,2.5786057526333943,2.5786057526333943,0.0,0.0,0,0,0,0
36085000600->36047005400,2.3779079290283445,2.3779079290283445,0.0,0.0,0,0,0,0
36085000600->36047005202,2.2819772614293243,2.2819772614293243,0.0,0.0,0,0,0,0
36085000600->36047005201,2.3280432231634616,2.3280432231634616,0.0,0.0,0,0,0,0
36085000600->36047004400,2.9319233829949,2.9319233829949,0.0,0.0,0,0,0,0
36085000600->36085001700,2.5186208609368617,2.5186208609368617,0.0,0.0,0,0,0,0
36085000600->36085017700,2.9982941481203227,2.9982941481203227,0.0,0.0,0,0,0,0
36085000600->36047005000,2.845507147735158,2.845507147735158,0.0,0.0,0,0,0,0
36085000600->36085002700,1.211007076640788,1.211007076640788,0.0,0.0,0,0,0,0
36047052300->36047055100,0.47087510733885496,0.47087510733885496,0.0,0.0,0,0,0,0
36047052300->36047051900,0.40041687785422514,0.40041687785422514,0.0,0.0,0,0,0,0
36047052300->36047002100,2.5724573663366517,2.5724573663366517,0.0,0.0,0,0,0,0
36047052300->36061003400,2.7078884835806716,2.7078884835806716,0.0,0.0,0,0,0,0
36047052300->36061001800,2.9258415455309796,2.9258415455309796,0.0,0.0,0,0,0,0
36047052300->36047018100,2.950076758908479,2.950076758908479,0.0,0.0,0,0,0,0
36047052300->36047001500,2.925907488325899,2.925907488325899,0.0,0.0,0,0,0,0
36047052300->36061003601,2.9618102151908676,2.9618102151908676,0.0,0.0,0,0,0,0
36047052300->36061003002,2.5911068066834164,2.5911068066834164,0.0,0.0,0,0,0,0
36047052300->36061001600,2.87194211521643,2.87194211521643,0.0,0.0,0,0,0,0
36047052300->36047025300,2.3399640186147925,2.3399640186147925,0.0,0.0,0,0,0,0
36047052300->36047019100,1.9698044629364952,1.9698044629364952,0.0,0.0,0,0,0,0
36047052300->36047054900,0.6803944358451556,0.6803944358451556,0.0,0.0,0,0,0,0
36047052300->36061001001,1.4269724627742328,1.4269724627742328,0.0,0.0,0,0,0,0
36047052300->36047045300,2.3774117126218894,2.3774117126218894,0.0,0.0,0,0,0,0
36047052300->36047049500,1.460771124836699,1.460771124836699,0.0,0.0,0,0,0,0
36047052300->36047055500,0.8665273892848938,0.8665273892848938,0.0,0.0,0,0,0,0
36047052300->36047055300,0.5556699729498756,0.5556699729498756,0.0,0.0,0,0,0,0
36047052300->36047055700,1.0963863333192545,1.0963863333192545,0.0,0.0,0,0,0,0
36047052300->36047049700,1.3565020376637071,1.3565020376637071,0.0,0.0,0,0,0,0
36047052300->36047057100,1.62978816519067,1.62978816519067,0.0,0.0,0,0,0,0
36047052300->36047056900,1.4246645863210812,1.4246645863210812,0.0,0.0,0,0,0,0
36047052300->36047057300,1.9642321184675224,1.9642321184675224,0.0,0.0,0,0,0,0
36047052300->36047056500,2.041564903024199,2.041564903024199,0.0,0.0,0,0,0,0
36047052300->36047042300,2.9401637443024624,2.9401637443024624,0.0,0.0,0,0,0,0
36047052300->36047018700,2.219090078531297,2.219090078531297,0.0,0.0,0,0,0,0
36047052300->36047039100,2.6500950788708693,2.6500950788708693,0.0,0.0,0,0,0,0
36047052300->36047048500,2.202418362738264,2.202418362738264,0.0,0.0,0,0,0,0
36047052300->36047057500,2.225807671692045,2.225807671692045,0.0,0.0,0,0,0,0
36047052300->36061004400,2.760265266387513,2.760265266387513,0.0,0.0,0,0,0,0
36047052300->36047023300,2.599801797145628,2.599801797145628,0.0,0.0,0,0,0,0
36047052300->36047050700,1.5692977587211456,1.5692977587211456,0.0,0.0,0,0,0,0
36047052300->36061002800,2.326196853245983,2.326196853245983,0.0,0.0,0,0,0,0
36047052300->36047025100,2.7723932448269806,2.7723932448269806,0.0,0.0,0,0,0,0
36047052300->36047027900,2.9493707936446927,2.9493707936446927,0.0,0.0,0,0,0,0
36047052300->36047028100,2.6415158707503155,2.6415158707503155,0.0,0.0,0,0,0,0
36047052300->36047028300,2.3812683719031362,2.3812683719031362,0.0,0.0,0,0,0,0
36047052300->36047028700,2.71594919178181,2.71594919178181,0.0,0.0,0,0,0,0
36047052300->36047024100,2.2600355914377945,2.2600355914377945,0.0,0.0,0,0,0,0
36047052300->36047042700,2.8968994850717213,2.8968994850717213,0.0,0.0,0,0,0,0
36047052300->36047047700,1.610596671452398,1.610596671452398,0.0,0.0,0,0,0,0
36047052300->36061006000,2.9966693308499868,2.9966693308499868,0.0,0.0,0,0,0,0
36047052300->36061002400,1.8770503876151674,1.8770503876151674,0.0,0.0,0,0,0,0
36047052300->36047052500,0.28868775056112067,0.28868775056112067,0.0,0.0,0,0,0,0
36047052300->36047019500,2.3972165064340825,2.3972165064340825,0.0,0.0,0,0,0,0
36047052300->36047022900,2.980552795168988,2.980552795168988,0.0,0.0,0,0,0,0
36047052300->36047018300,2.426494047339044,2.426494047339044,0.0,0.0,0,0,0,0
36047052300->36061003200,2.6234764481580553,2.6234764481580553,0.0,0.0,0,0,0,0
36047052300->36061003001,2.63569615390181,2.63569615390181,0.0,0.0,0,0,0,0
36047052300->36047039300,2.9578541706617973,2.9578541706617973,0.0,0.0,0,0,0,0
36047052300->36047024300,2.6791193543776552,2.6791193543776552,0.0,0.0,0,0,0,0
36047052300->36061002602,2.2056679216182524,2.2056679216182524,0.0,0.0,0,0,0,0
36047052300->36061002601,2.1500209389880296,2.1500209389880296,0.0,0.0,0,0,0,0
36047052300->36061002202,2.182876921307204,2.182876921307204,0.0,0.0,0,0,0,0
36047052300->36061001402,2.391518226862085,2.391518226862085,0.0,0.0,0,0,0,0
36047052300->36061001200,2.1215032094214332,2.1215032094214332,0.0,0.0,0,0,0,0
36047052300->36047028900,2.9193554613846375,2.9193554613846375,0.0,0.0,0,0,0,0
36047052300->36047026500,2.927920611569764,2.927920611569764,0.0,0.0,0,0,0,0
36047052300->36047026300,2.6999705955288147,2.6999705955288147,0.0,0.0,0,0,0,0
36047052300->36047026100,2.364381637958775,2.364381637958775,0.0,0.0,0,0,0,0
36047052300->36047025901,2.1165555287029205,2.1165555287029205,0.0,0.0,0,0,0,0
36047052300->36047025700,1.8586464065394308,1.8586464065394308,0.0,0.0,0,0,0,0
36047052300->36047028502,2.1797904007420077,2.1797904007420077,0.0,0.0,0,0,0,0
36047052300->36047038900,2.180978207757349,2.180978207757349,0.0,0.0,0,0,0,0
36047052300->36047023100,2.883469884392184,2.883469884392184,0.0,0.0,0,0,0,0
36047052300->36047019700,2.6858860783949083,2.6858860783949083,0.0,0.0,0,0,0,0
36047052300->36047023500,2.1814920189308684,2.1814920189308684,0.0,0.0,0,0,0,0
36047052300->36047019300,2.157979204428937,2.157979204428937,0.0,0.0,0,0,0,0
36047052300->36047123700,1.7311409215083555,1.7311409215083555,0.0,0.0,0,0,0,0
36047052300->36047018501,2.3195912719335348,2.3195912719335348,0.0,0.0,0,0,0,0
36047052300->36047021100,1.9638824969447715,1.9638824969447715,0.0,0.0,0,0,0,0
36047052300->36047002901,2.487731632770971,2.487731632770971,0.0,0.0,0,0,0,0
36047052300->36047003100,2.8962565025205524,2.8962565025205524,0.0,0.0,0,0,0,0
36047052300->36047001300,2.915360477836304,2.915360477836304,0.0,0.0,0,0,0,0
36047052300->36047002300,2.5100453027940146,2.5100453027940146,0.0,0.0,0,0,0,0
36047052300->36047042500,2.754347833215832,2.754347833215832,0.0,0.0,0,0,0,0
36047052300->36061002201,2.2299049985633554,2.2299049985633554,0.0,0.0,0,0,0,0
36047052300->36047056300,2.5011710609742566,2.5011710609742566,0.0,0.0,0,0,0,0
36047052300->36061000600,2.529324070900836,2.529324070900836,0.0,0.0,0,0,0,0
36047052300->36061000201,2.3155225377200352,2.3155225377200352,0.0,0.0,0,0,0,0
36047052300->36061000202,1.985407434850347,1.985407434850347,0.0,0.0,0,0,0,0
36047052300->36061001401,2.4242444144074966,2.4242444144074966,0.0,0.0,0,0,0,0
36047052300->36061001002,1.7557186737993957,1.7557186737993957,0.0,0.0,0,0,0,0
36047052300->36061002000,1.7990403785980085,1.7990403785980085,0.0,0.0,0,0,0,0
36047052300->36047052900,0.6098349003388297,0.6098349003388297,0.0,0.0,0,0,0,0
36047052300->36047053900,0.8713994380492238,0.8713994380492238,0.0,0.0,0,0,0,0
36047052300->36047054700,0.9255138845815786,0.9255138845815786,0.0,0.0,0,0,0,0
36047052300->36047054500,0.74515802943602,0.74515802943602,0.0,0.0,0,0,0,0
36047052300->36047052700,0.5811185506451854,0.5811185506451854,0.0,0.0,0,0,0,0
36047052300->36047049100,1.5136400848468197,1.5136400848468197,0.0,0.0,0,0,0,0
36047052300->36047049300,1.5799513739852729,1.5799513739852729,0.0,0.0,0,0,0,0
36047052300->36047050500,1.267154696631228,1.267154696631228,0.0,0.0,0,0,0,0
