edge,geodesic_distance_km,gh_distance_km,distance_diff_km,distance_pct_change,geodesic_time_min,gh_time_min,time_diff_min,time_pct_change
39049007199->39049007120,3.5686934872257967,3.5686934872257967,0.0,0.0,7.137386974451593,7.137386974451593,0.0,0.0
39049007199->39049007532,3.044513157480597,3.044513157480597,0.0,0.0,6.089026314961194,6.089026314961194,0.0,0.0
39049007199->39049007198,3.7268085313916877,3.7268085313916877,0.0,0.0,7.453617062783375,7.453617062783375,0.0,0.0
39049007199->39049007494,3.8525580253063585,3.8525580253063585,0.0,0.0,7.705116050612717,7.705116050612717,0.0,0.0
39049007199->39049007115,4.035458284504752,4.035458284504752,0.0,0.0,8.070916569009505,8.070916569009505,0.0,0.0
39049007199->39049007531,3.9568128346241997,3.9568128346241997,0.0,0.0,7.9136256692484,7.9136256692484,0.0,0.0
39049007199->39049007114,4.610057249951376,4.610057249951376,0.0,0.0,9.220114499902753,9.220114499902753,0.0,0.0
39049007199->39049007132,4.39191171158768,4.39191171158768,0.0,0.0,8.78382342317536,8.78382342317536,0.0,0.0
39049007199->39049007424,5.547851060567382,5.547851060567382,0.0,0.0,11.095702121134764,11.095702121134764,0.0,0.0
39049007199->39049010000,4.884978373373346,4.884978373373346,0.0,0.0,9.769956746746692,9.769956746746692,0.0,0.0
39049007199->39049007193,8.030194173499707,8.030194173499707,0.0,0.0,16.060388346999414,16.060388346999414,0.0,0.0
39049007199->39049007194,5.9700522969106,5.9700522969106,0.0,0.0,11.9401045938212,11.9401045938212,0.0,0.0
39049010100->39049007494,2.055031120985213,2.055031120985213,0.0,0.0,4.110062241970426,4.110062241970426,0.0,0.0
39049010100->39049007532,2.2780724267033268,2.2780724267033268,0.0,0.0,4.5561448534066535,4.5561448534066535,0.0,0.0
39049010100->39049007424,3.1532074772621907,3.1532074772621907,0.0,0.0,6.3064149545243815,6.3064149545243815,0.0,0.0
39049010100->39049007113,3.1999755859218393,3.1999755859218393,0.0,0.0,6.399951171843679,6.399951171843679,0.0,0.0
39049010100->39049007551,3.778783456725764,3.778783456725764,0.0,0.0,7.557566913451528,7.557566913451528,0.0,0.0
39049010100->39049007533,3.225911772882297,3.225911772882297,0.0,0.0,6.451823545764594,6.451823545764594,0.0,0.0
39049010100->39049007531,3.4086067775198945,3.4086067775198945,0.0,0.0,6.817213555039789,6.817213555039789,0.0,0.0
39049010100->39049007202,4.097544722426094,4.097544722426094,0.0,0.0,8.195089444852188,8.195089444852188,0.0,0.0
39049010100->39049007534,4.801443099542165,4.801443099542165,0.0,0.0,9.60288619908433,9.60288619908433,0.0,0.0
39049010100->39049007132,5.339925563960113,5.339925563960113,0.0,0.0,10.679851127920227,10.679851127920227,0.0,0.0
39049010100->39049007492,4.701196078081156,4.701196078081156,0.0,0.0,9.402392156162312,9.402392156162312,0.0,0.0
39049009900->39049006923,2.0509511766608917,2.0509511766608917,0.0,0.0,4.101902353321783,4.101902353321783,0.0,0.0
39049009900->39049006943,2.0594154117929873,2.0594154117929873,0.0,0.0,4.1188308235859745,4.1188308235859745,0.0,0.0
39049009900->39049006921,2.264589345154211,2.264589345154211,0.0,0.0,4.529178690308422,4.529178690308422,0.0,0.0
39049009900->39049006722,2.544239790939118,2.544239790939118,0.0,0.0,5.088479581878236,5.088479581878236,0.0,0.0
39049009900->39049006944,2.634686812571451,2.634686812571451,0.0,0.0,5.269373625142902,5.269373625142902,0.0,0.0
39049009900->39049006942,2.7426198992357866,2.7426198992357866,0.0,0.0,5.485239798471573,5.485239798471573,0.0,0.0
39049009900->39049006710,2.794977982706298,2.794977982706298,0.0,0.0,5.589955965412596,5.589955965412596,0.0,0.0
39049009900->39049006924,3.822041469968538,3.822041469968538,0.0,0.0,7.644082939937076,7.644082939937076,0.0,0.0
39049009900->39049006810,3.330130132972412,3.330130132972412,0.0,0.0,6.660260265944824,6.660260265944824,0.0,0.0
39049009900->39049006931,3.382677374729943,3.382677374729943,0.0,0.0,6.765354749459886,6.765354749459886,0.0,0.0
39049009900->39049007047,5.853045357057001,5.853045357057001,0.0,0.0,11.706090714114001,11.706090714114001,0.0,0.0
39049009900->39049007043,5.467136883164452,5.467136883164452,0.0,0.0,10.934273766328904,10.934273766328904,0.0,0.0
39049006220->39049007951,2.0077163853344544,2.0077163853344544,0.0,0.0,4.015432770668909,4.015432770668909,0.0,0.0
39049006220->39049006371,3.423260579840876,3.423260579840876,0.0,0.0,6.846521159681752,6.846521159681752,0.0,0.0
39049006220->39049006372,3.5058525371430496,3.5058525371430496,0.0,0.0,7.011705074286099,7.011705074286099,0.0,0.0
39049006220->39049007922,4.436813352067008,4.436813352067008,0.0,0.0,8.873626704134017,8.873626704134017,0.0,0.0
39049006220->39049006395,4.796439630681772,4.796439630681772,0.0,0.0,9.592879261363544,9.592879261363544,0.0,0.0
39049006220->39049006340,5.6955442573314405,5.6955442573314405,0.0,0.0,11.391088514662881,11.391088514662881,0.0,0.0
39049006220->39049006230,5.542326563712202,5.542326563712202,0.0,0.0,11.084653127424405,11.084653127424405,0.0,0.0
39049006220->39049007931,7.3376867088222495,7.3376867088222495,0.0,0.0,14.675373417644499,14.675373417644499,0.0,0.0
39049006220->39049006310,7.211063390727993,7.211063390727993,0.0,0.0,14.422126781455987,14.422126781455987,0.0,0.0
39049006220->39049007921,7.397331330287551,7.397331330287551,0.0,0.0,14.794662660575103,14.794662660575103,0.0,0.0
39049001110->39049001000,0.9988250748931756,0.9988250748931756,0.0,0.0,1.9976501497863512,1.9976501497863512,0.0,0.0
39049001110->39049000600,1.1997403529785815,1.1997403529785815,0.0,0.0,2.399480705957163,2.399480705957163,0.0,0.0
39049001110->39049001121,1.4100738559745116,1.4100738559745116,0.0,0.0,2.8201477119490233,2.8201477119490233,0.0,0.0
39049001110->39049000500,1.6308879829069813,1.6308879829069813,0.0,0.0,3.2617759658139627,3.2617759658139627,0.0,0.0
39049001110->39049001200,1.5093946566216818,1.5093946566216818,0.0,0.0,3.0187893132433636,3.0187893132433636,0.0,0.0
39049001110->39049001300,2.261180183185379,2.261180183185379,0.0,0.0,4.522360366370758,4.522360366370758,0.0,0.0
39049001110->39049001810,2.6973142432301396,2.6973142432301396,0.0,0.0,5.394628486460279,5.394628486460279,0.0,0.0
39049001110->39049000410,3.0718348033673637,3.0718348033673637,0.0,0.0,6.143669606734727,6.143669606734727,0.0,0.0
39049001110->39049000420,3.1457668363262488,3.1457668363262488,0.0,0.0,6.2915336726524975,6.2915336726524975,0.0,0.0
39049001110->39049001700,3.1812448547148624,3.1812448547148624,0.0,0.0,6.362489709429725,6.362489709429725,0.0,0.0
39049001110->39049007820,2.958325860669636,2.958325860669636,0.0,0.0,5.916651721339272,5.916651721339272,0.0,0.0
39049001110->39049001122,2.9201689019897543,2.9201689019897543,0.0,0.0,5.840337803979509,5.840337803979509,0.0,0.0
39049001901->39049001902,1.7379562319761535,1.7379562319761535,0.0,0.0,3.475912463952307,3.475912463952307,0.0,0.0
39049001901->39049001820,2.0465137342644764,2.0465137342644764,0.0,0.0,4.093027468528953,4.093027468528953,0.0,0.0
39049001901->39049007830,1.79384258674623,1.79384258674623,0.0,0.0,3.58768517349246,3.58768517349246,0.0,0.0
39049001901->39049002000,2.1156629317221873,2.1156629317221873,0.0,0.0,4.231325863444375,4.231325863444375,0.0,0.0
39049001901->39049001810,2.1230234058736093,2.1230234058736093,0.0,0.0,4.2460468117472185,4.2460468117472185,0.0,0.0
39049001901->39049008500,2.663343239337912,2.663343239337912,0.0,0.0,5.326686478675824,5.326686478675824,0.0,0.0
39049001901->39049001121,2.783844411390004,2.783844411390004,0.0,0.0,5.567688822780008,5.567688822780008,0.0,0.0
39049001901->39049003200,2.8365936379281096,2.8365936379281096,0.0,0.0,5.673187275856219,5.673187275856219,0.0,0.0
39049001901->39049002100,3.0654550896343227,3.0654550896343227,0.0,0.0,6.130910179268645,6.130910179268645,0.0,0.0
39049001901->39049001122,3.8532864294810674,3.8532864294810674,0.0,0.0,7.706572858962134,7.706572858962134,0.0,0.0
39049001901->39049004300,4.34343582310697,4.34343582310697,0.0,0.0,8.68687164621394,8.68687164621394,0.0,0.0
39049001901->39049008400,3.212750131993602,3.212750131993602,0.0,0.0,6.425500263987204,6.425500263987204,0.0,0.0
39049980000->39049007425,2.5108414659755907,2.5108414659755907,0.0,0.0,5.021682931951181,5.021682931951181,0.0,0.0
39049980000->39049007426,3.7599246158299615,3.7599246158299615,0.0,0.0,7.519849231659924,7.519849231659924,0.0,0.0
